시도명,구시군명,읍면동명,구분,선거인수,투표수,더불어민주당,국민의힘,정의당,기본소득당,녹색당,진보당,계,무효투표수,기권수
경기도,안양시만안구,석수1동,선거일투표,"13,099","6,281","2,749","3,206",236,17,13,9,"6,230",51,"6,818"
경기도,안양시만안구,석수2동,소계,"25,808","13,744","6,404","6,673",437,26,27,36,"13,603",141,"12,064"
경기도,안양시만안구,석수2동,관내사전투표,"3,840","3,838","1,842","1,833",112,4,7,8,"3,806",32,2
경기도,안양시만안구,석수2동,선거일투표,"21,968","9,906","4,562","4,840",325,22,20,28,"9,797",109,"12,062"
경기도,안양시만안구,석수3동,소계,"10,780","5,404","2,651","2,482",183,8,10,14,"5,348",56,"5,376"
경기도,안양시만안구,석수3동,관내사전투표,"2,231","2,230","1,116","1,010",66,3,6,4,"2,205",25,1
경기도,안양시만안구,석수3동,선거일투표,"8,549","3,174","1,535","1,472",117,5,4,10,"3,143",31,"5,375"
경기도,안양시만안구,박달1동,소계,"12,972","6,241","2,868","3,074",150,20,5,18,"6,135",106,"6,731"
경기도,안양시만안구,박달1동,관내사전투표,"2,634","2,634","1,237","1,298",44,10,2,8,"2,599",35,0
경기도,안양시만안구,박달1동,선거일투표,"10,338","3,607","1,631","1,776",106,10,3,10,"3,536",71,"6,731"
경기도,안양시만안구,박달2동,소계,"17,315","9,258","4,242","4,489",317,19,26,19,"9,112",146,"8,057"
경기도,안양시만안구,박달2동,관내사전투표,"2,956","2,955","1,355","1,426",109,7,5,8,"2,910",45,1
경기도,안양시만안구,박달2동,선거일투표,"14,359","6,303","2,887","3,063",208,12,21,11,"6,202",101,"8,056"
경기도,안양시만안구,잘못 투입·구분된 투표지,,0,12,4,6,0,0,0,0,10,2,-12
경기도,안양시동안구,,,,,더불어민주당,국민의힘,정의당,기본소득당,녹색당,진보당,,,
경기도,안양시동안구,합계,,"265,101","155,826","70,098","76,647","6,574",291,462,318,"154,390","1,436","109,275"
경기도,안양시동안구,거소투표,,291,278,112,145,8,1,3,0,269,9,13
경기도,안양시동안구,관외사전투표,,"15,787","15,782","7,482","7,269",698,35,57,44,"15,585",197,5
경기도,안양시동안구,비산1동,소계,"20,492","11,979","5,342","6,006",489,14,38,20,"11,909",70,"8,513"
경기도,안양시동안구,비산1동,관내사전투표,"3,306","3,306","1,573","1,578",124,1,10,4,"3,290",16,0
경기도,안양시동안구,비산1동,선거일투표,"17,186","8,673","3,769","4,428",365,13,28,16,"8,619",54,"8,513"
경기도,안양시동안구,비산2동,소계,"12,019","7,357","3,294","3,685",304,14,14,9,"7,320",37,"4,662"
경기도,안양시동안구,비산2동,관내사전투표,"3,046","3,046","1,416","1,485",111,7,7,4,"3,030",16,0
경기도,안양시동안구,비산2동,선거일투표,"8,973","4,311","1,878","2,200",193,7,7,5,"4,290",21,"4,662"
경기도,안양시동안구,비산3동,소계,"10,262","5,245","2,326","2,641",190,11,12,14,"5,194",51,"5,017"
경기도,안양시동안구,비산3동,관내사전투표,"1,830","1,830",840,900,65,3,1,7,"1,816",14,0
경기도,안양시동안구,비산3동,선거일투표,"8,432","3,415","1,486","1,741",125,8,11,7,"3,378",37,"5,017"
경기도,안양시동안구,부흥동,소계,"13,047","7,716","3,531","3,728",346,19,27,13,"7,664",52,"5,331"
경기도,안양시동안구,부흥동,관내사전투표,"2,788","2,788","1,323","1,299",121,10,10,6,"2,769",19,0
경기도,안양시동안구,부흥동,선거일투표,"10,259","4,928","2,208","2,429",225,9,17,7,"4,895",33,"5,331"
경기도,안양시동안구,달안동,소계,"8,860","4,578","1,991","2,201",219,13,24,10,"4,458",120,"4,282"
경기도,안양시동안구,달안동,관내사전투표,"1,536","1,536",696,717,74,9,3,1,"1,500",36,0
경기도,안양시동안구,달안동,선거일투표,"7,324","3,042","1,295","1,484",145,4,21,9,"2,958",84,"4,282"
경기도,안양시동안구,관양1동,소계,"29,299","15,046","6,558","7,485",679,33,45,30,"14,830",216,"14,253"
경기도,안양시동안구,관양1동,관내사전투표,"4,082","4,077","1,897","1,960",151,4,6,9,"4,027",50,5
경기도,안양시동안구,관양1동,선거일투표,"25,217","10,969","4,661","5,525",528,29,39,21,"10,803",166,"14,248"
경기도,안양시동안구,관양2동,소계,"15,647","8,182","3,635","3,985",387,17,23,18,"8,065",117,"7,465"
경기도,안양시동안구,관양2동,관내사전투표,"2,548","2,544","1,222","1,153",108,8,8,8,"2,507",37,4
경기도,안양시동안구,관양2동,선거일투표,"13,099","5,638","2,413","2,832",279,9,15,10,"5,558",80,"7,461"
경기도,안양시동안구,부림동,소계,"21,170","11,061","5,210","5,067",578,18,29,25,"10,927",134,"10,109"
경기도,안양시동안구,부림동,관내사전투표,"3,651","3,650","1,801","1,611",175,8,13,6,"3,614",36,1
경기도,안양시동안구,부림동,선거일투표,"17,519","7,411","3,409","3,456",403,10,16,19,"7,313",98,"10,108"
경기도,안양시동안구,평촌동,소계,"11,299","6,741","3,105","3,267",276,13,20,11,"6,692",49,"4,558"
경기도,안양시동안구,평촌동,관내사전투표,"2,374","2,373","1,119","1,140",85,2,7,5,"2,358",15,1
경기도,안양시동안구,평촌동,선거일투표,"8,925","4,368","1,986","2,127",191,11,13,6,"4,334",34,"4,557"
경기도,안양시동안구,평안동,소계,"17,028","10,250","4,882","4,733",490,21,31,22,"10,179",71,"6,778"
경기도,안양시동안구,평안동,관내사전투표,"3,399","3,398","1,690","1,506",148,12,16,8,"3,380",18,1
경기도,안양시동안구,평안동,선거일투표,"13,629","6,852","3,192","3,227",342,9,15,14,"6,799",53,"6,777"
경기도,안양시동안구,귀인동,소계,"11,598","7,151","3,105","3,699",275,12,16,10,"7,117",34,"4,447"
경기도,안양시동안구,귀인동,관내사전투표,"2,325","2,324","1,042","1,184",78,3,5,2,"2,314",10,1
경기도,안양시동안구,귀인동,선거일투표,"9,273","4,827","2,063","2,515",197,9,11,8,"4,803",24,"4,446"
경기도,안양시동안구,호계1동,소계,"13,686","7,846","3,604","3,869",279,8,22,22,"7,804",42,"5,840"
경기도,안양시동안구,호계1동,관내사전투표,"2,117","2,117","1,010","1,008",76,2,5,5,"2,106",11,0
경기도,안양시동안구,호계1동,선거일투표,"11,569","5,729","2,594","2,861",203,6,17,17,"5,698",31,"5,840"
경기도,안양시동안구,호계2동,소계,"15,473","8,382","3,829","4,159",303,10,12,13,"8,326",56,"7,091"
경기도,안양시동안구,호계2동,관내사전투표,"2,279","2,279","1,041","1,157",67,2,2,2,"2,271",8,0
경기도,안양시동안구,호계2동,선거일투표,"13,194","6,103","2,788","3,002",236,8,10,11,"6,055",48,"7,091"
경기도,안양시동안구,호계3동,소계,"18,520","9,811","4,450","4,924",319,16,24,17,"9,750",61,"8,709"
경기도,안양시동안구,호계3동,관내사전투표,"3,595","3,594","1,681","1,757",120,5,8,4,"3,575",19,1
경기도,안양시동안구,호계3동,선거일투표,"14,925","6,217","2,769","3,167",199,11,16,13,"6,175",42,"8,708"
경기도,안양시동안구,범계동,소계,"11,963","7,128","2,798","3,940",292,6,34,11,"7,081",47,"4,835"
경기도,안양시동안구,범계동,관내사전투표,"2,305","2,302","1,017","1,181",80,1,11,1,"2,291",11,3
경기도,안양시동안구,범계동,선거일투표,"9,658","4,826","1,781","2,759",212,5,23,10,"4,790",36,"4,832"
경기도,안양시동안구,신촌동,소계,"10,210","6,273","2,808","3,122",252,16,20,13,"6,231",42,"3,937"
경기도,안양시동안구,신촌동,관내사전투표,"2,433","2,429","1,146","1,161",89,8,5,6,"2,415",14,4
경기도,안양시동안구,신촌동,선거일투표,"7,777","3,844","1,662","1,961",163,8,15,7,"3,816",28,"3,933"
경기도,안양시동안구,갈산동,소계,"8,450","4,988","2,021","2,707",189,14,11,16,"4,958",30,"3,462"
경기도,안양시동안구,갈산동,관내사전투표,"1,665","1,665",701,884,62,7,2,1,"1,657",8,0
경기도,안양시동안구,갈산동,선거일투표,"6,785","3,323","1,320","1,823",127,7,9,15,"3,301",22,"3,462"
경기도,안양시동안구,잘못 투입·구분된 투표지,,0,32,15,15,1,0,0,0,31,1,-32
경기도,부천시,,,,,더불어민주당,국민의힘,정의당,기본소득당,녹색당,진보당,,,
경기도,부천시,합계,,"702,974","347,428","168,036","156,635","14,641",868,686,962,"341,828","5,600","355,546"
경기도,부천시,거소투표,,888,839,340,359,28,9,10,4,750,89,49
경기도,부천시,관외사전투표,,"38,580","38,528","19,854","16,023","1,753",149,112,166,"38,057",471,52
경기도,부천시,심곡동,소계,"55,544","21,548","10,484","9,917",744,51,29,53,"21,278",270,"33,996"
경기도,부천시,심곡동,관내사전투표,"7,646","7,632","3,841","3,458",218,12,11,15,"7,555",77,14
경기도,부천시,심곡동,선거일투표,"47,898","13,916","6,643","6,459",526,39,18,38,"13,723",193,"33,982"
경기도,부천시,부천동,소계,"75,081","33,743","16,743","14,712","1,269",76,67,86,"32,953",790,"41,338"
경기도,부천시,부천동,관내사전투표,"11,409","11,407","6,018","4,818",392,18,11,31,"11,288",119,2
경기도,부천시,부천동,선거일투표,"63,672","22,336","10,725","9,894",877,58,56,55,"21,665",671,"41,336"
경기도,부천시,중동,소계,"33,255","15,991","7,104","7,919",697,33,32,52,"15,837",154,"17,264"
경기도,부천시,중동,관내사전투표,"5,125","5,118","2,342","2,505",192,8,8,22,"5,077",41,7
경기도,부천시,중동,선거일투표,"28,130","10,873","4,762","5,414",505,25,24,30,"10,760",113,"17,257"
경기도,부천시,신중동,소계,"104,891","51,674","23,655","24,413","2,254",91,101,109,"50,623","1,051","53,217"
경기도,부천시,신중동,관내사전투표,"14,948","14,944","7,472","6,727",554,23,23,20,"14,819",125,4
경기도,부천시,신중동,선거일투표,"89,943","36,730","16,183","17,686","1,700",68,78,89,"35,804",926,"53,213"
경기도,부천시,상동,소계,"65,723","35,085","17,301","15,521","1,777",77,63,93,"34,832",253,"30,638"
경기도,부천시,상동,관내사전투표,"12,380","12,372","6,334","5,256",618,22,20,44,"12,294",78,8
경기도,부천시,상동,선거일투표,"53,343","22,713","10,967","10,265","1,159",55,43,49,"22,538",175,"30,630"
경기도,부천시,대산동,소계,"69,217","31,982","14,822","14,844","1,408",82,57,71,"31,284",698,"37,235"
경기도,부천시,대산동,관내사전투표,"10,727","10,717","5,213","4,918",422,25,22,24,"10,624",93,10
경기도,부천시,대산동,선거일투표,"58,490","21,265","9,609","9,926",986,57,35,47,"20,660",605,"37,225"
경기도,부천시,소사본동,소계,"47,320","22,429","10,471","10,699",819,82,51,51,"22,173",256,"24,891"
경기도,부천시,소사본동,관내사전투표,"7,201","7,190","3,470","3,396",210,12,15,17,"7,120",70,11
경기도,부천시,소사본동,선거일투표,"40,119","15,239","7,001","7,303",609,70,36,34,"15,053",186,"24,880"
경기도,부천시,범안동,소계,"73,698","37,416","18,859","16,275","1,728",94,71,97,"37,124",292,"36,282"
경기도,부천시,범안동,관내사전투표,"10,306","10,297","5,407","4,422",349,16,14,31,"10,239",58,9
경기도,부천시,범안동,선거일투표,"63,392","27,119","13,452","11,853","1,379",78,57,66,"26,885",234,"36,273"
경기도,부천시,성곡동,소계,"69,725","29,812","14,522","12,938","1,225",59,46,86,"28,876",936,"39,913"
경기도,부천시,성곡동,관내사전투표,"9,420","9,411","4,848","3,980",376,20,12,39,"9,275",136,9
